stop_id,name,mode,lat,lon,betweenness
bus_545,WHEELS INDIA RD.JN,bus,12.549663,80.143925,0.0004190768119128027
bus_95957d0d,URAPAKKAM TEA SHOP,bus,12.86208,80.07355,0.0004187538556446638
bus_2110918c,VANDALUR ZOO,bus,12.88094,80.0806,0.0004175200493522516
bus_vrgENeuF,T.NAGAR VIVEKS AND COMPANY,bus,13.04724,80.23311,0.00041730130160699087
bus_vMBlttbG,KODUNGAIYUR T N E B OFFICE,bus,13.13118,80.25884,0.00041713015568525363
bus_yfzTmEfw,WEST MAMBALAM,bus,13.04221,80.22462,0.0004169344041844328
bus_oKXhXfzg,LUZ CORNER,bus,13.03692,80.26673,0.0004168098612139565
bus_wSRHKxQJ,THYAGARAYA NAGAR BUS TERMINUS,bus,13.03362,80.23057,0.0004166282445491525
bus_ldInPGbn,VATHIYAR THOTTAM,bus,13.14357,80.23408,0.0004163763616601372
bus_TAifzqok,TONDIARPET CROSS ROAD TOLL GATE,bus,13.13873,80.29454,0.0004157927205428748
bus_255ba9a9,ANNA SIDDHA HOSPITAL,bus,13.07777,80.21802,0.0004157927205428748
bus_96,KOVALAM,bus,12.549663,80.143925,0.0004154880285773937
bus_GFLQSlMk,ADYAR RIVER BRIDGE,bus,12.99187,80.12837,0.00041463484079153426
bus_f32204bc3c20946f7d91df03b9e31fba,ARUMBAKKAM,bus,13.07628,80.20198,0.0004136237976504018
bus_lqYeKJIu,KOLATHUR MUTHU MARIAMMA TEMPLE,bus,13.12393,80.21208,0.00041105488772945505
bus_BLgEghTV,SEVITTUPANAPAKKAM AGARAM,bus,13.33473,80.11196,0.00041093974912605614
bus_MXoQTTgS,CHITLAPAKKAM VARADHARAJA THEATRE,bus,12.93731,80.13866,0.0004109184851298319
bus_NPqatCDm,ASHOK NAGAR 11TH AVENUE,bus,13.03176,80.2126,0.0004096219439692777
bus_yAqyhWkU,APOLLO OR CHOLERA HOSPITAL,bus,13.12843,80.29058,0.000409212420316677
bus_139,PARRYS CORNER,bus,12.549663,80.143925,0.0004087816562386096
bus_GhNbXpjs,ANNA NAGAR 14 SHOP COMPLEX,bus,13.09014,80.21828,0.00040854880162443996
bus_RsPctvEc,CHINNA KOLADI ROAD JUNCTION,bus,13.08636,80.13506,0.0004082787290683651
bus_iAOahMMx,ADYAR SHASTRI NAGAR,bus,12.9966,80.25948,0.0004080373667048559
bus_VWoPhHkb,ALAPAKKAM,bus,13.04289,80.16391,0.0004077209809016609
bus_jeadfqyj,VALLALAR NAGAR BUS TERMINUS,bus,13.10622,80.27996,0.00040697832386245677
bus_d113738d,ALWARPET,bus,13.0353,80.25492,0.00040592227020357807
bus_VXiNciom,AYAPAKKAM TNHB BUS TERMINUS,bus,13.11485,80.13158,0.00040591301665638497
bus_TPAMtglP,PURASAIWAKKAM SARAVANA THEATRE,bus,13.0938,80.25091,0.00040465464606869285
bus_Rfsklmcd,CHITLAPAKKAM VARADHARAJA THEATRE,bus,12.9374,80.13888,0.00040413401938386523
metro_106_2,LIC,metro,13.06540373,80.26657741,0.00040386461158305745
bus_CylWjYTC,SHIVA SANMUGAPURAM,bus,13.09327,80.25092,0.00040384533677655554
bus_TJYuPZgz,KANNIKULAM MANAMATHI SCHOOL,bus,12.66504,80.12981,0.00040345465761875386
bus_dUvBBtmG,VILLIVAKAM AMMAN TEMPLE,bus,13.13412,80.20623,0.00040267087683034633
bus_wwRbiLuR,KAKKILAIPETTAI RANI TEA SHOP,bus,13.02114,80.12457,0.00040259099321406544
bus_sSmPrlaE,KOLATHUR MUTHU MARIAMMA TEMPLE,bus,13.12394,80.21212,0.0004025169648365207
bus_ZeFKXxfu,KANNIGAPURAM,bus,13.00504,80.2203,0.00040198687434117163
bus_206,VALASARAVAKKAM,bus,12.549663,80.143925,0.0004016614320976281
bus_346,VEERABADRA NAGAR,bus,12.549663,80.143925,0.0004014521591732676
bus_641,VEMBEDU,bus,12.549663,80.143925,0.0004014334400345336
bus_tORkjJEE,ATHIPATTU KRISHNA TEMPLE,bus,13.09501,80.15669,0.0004009748181247256
bus_New418,VADAPALANI S.I.M.S HOSPITAL,bus,13.05395,80.21187,0.0004006134227757254
bus_01fe248addcae6d2e5cf68baa415f263,LUZ CORNER,bus,13.0377,80.26429,0.00040027347576802576
bus_New271,IYYAPANTHANGAL SAKTHI PALACE,bus,13.02035,80.13029,0.0003985194324491055
bus_iuOUwLky,CEMETERY ROAD,bus,13.11015,80.2812,0.00039809332349739513
bus_818,MINJUR B.D.O,bus,12.549663,80.143925,0.0003979941666763527
bus_687,MADAMBAKKAM TEMPLE,bus,12.549663,80.143925,0.000396856829509513
bus_ITdbUezF,TIRUR,bus,13.10671,79.95861,0.00039605181986428136
bus_b3c82c7944a6951916714afe6673a39e,Y.W.C.A,bus,13.0794,80.2595,0.0003958050586057989
bus_1577,KOVUR EB,bus,12.549663,80.143925,0.0003957453600547567
bus_30cacf0cb55a54a56b9753579adb7419,NEHRU STADIUM OR TALUKA OFFICE,bus,13.08685,80.27011,0.0003950462576603088
bus_55be26547cd1dee14825159dfd961fa3,NUNGAMBAKKAM PUSHPA NAGAR,bus,13.06121,80.23745,0.00039385012992354144
bus_UxPxrYmy,NAPPALAYAM,bus,13.21821,80.27257,0.0003938104050997326
bus_iykVulcc,AMBATTUR MAHALINGAM STORES,bus,13.11836,80.15726,0.00039358420727945715
bus_BYsSDXCP,NANDANAM METRO,bus,13.03163,80.24114,0.00039333860930747196
bus_EIHKZlEa,POTHERI,bus,12.81985,80.03675,0.0003933374460209747
bus_811,KOSAPUR RD.JN,bus,12.549663,80.143925,0.00039305287269163425
bus_xWjNpCho,CRP CROSS ROAD,bus,13.14893,80.08787,0.0003928439235040099
suburban_ANNR_P_1,ANNANUR,suburban,13.116517,80.127255,0.0003928347269452632
bus_ZIZoBDen,PERIYAR NAGAR AGARAM,bus,13.11241,80.23138,0.0003923504009870451
bus_322,SRINIVASA THEATRE,bus,12.549663,80.143925,0.00039219607050592617
bus_826,MADHAVARAM MILK COLONY,bus,12.549663,80.143925,0.00039166517299919925
bus_FUctipSE,VELACHERY TANSI NAGAR,bus,12.97838,80.22527,0.00038935830339885023
bus_XWbVhCoE,VANAGARAM FISH MARKET,bus,13.05716,80.14932,0.00038928609106920944
bus_WneZtuRq,VALLAKOTTAI,bus,12.88318,79.9356,0.0003891585280851166
bus_113,MEENAMBAKKAM OLD AIRPORT,bus,12.549663,80.143925,0.00038864603665854407
bus_lfZExdMH,PALLAVARAM ABDUL FAROOK SAHIB STREET,bus,12.97463,80.14623,0.00038780401173985383
bus_93b000ed6308e4dde72cc26192d9aac0,PORUR,bus,13.03547,80.15652,0.00038772836450310684
bus_rZoajhYh,SANTHOME CHURCH,bus,13.03277,80.27738,0.0003872126296060236
bus_aLvvGSoW,SALIGRAMAM SOORIYA HOSPITAL,bus,13.04939,80.20388,0.0003869792309274111
bus_5921f362,NUNGAMBAKKAM LOYALA COLLEGE,bus,13.06453,80.23503,0.00038621401140164467
bus_nMidlhrd,INDIAN BANK GOWDA ROAD,bus,13.0407,80.22159,0.0003856824385809666
bus_UxgUbJZk,POZHICHALUR,bus,12.98947,80.14401,0.00038556446637877856
bus_e21d364860b0e17c6c6db1aa77602a06,MEDAVAKKAM JUNCTION,bus,12.91789,80.18896,0.0003855237795019543
bus_103ceb28c769cc832e382ef16b71a651,KANAGACHATHIRAM,bus,13.13653,80.23094,0.0003847339229767361
bus_WqMESkMM,POTTI KADAI,bus,13.0756,80.26891,0.0003829164903266335
bus_354,TRIDENT HOTEL,bus,12.549663,80.143925,0.0003827180123705474
bus_NKkONliL,PATTUR,bus,13.02307,80.11857,0.00038268867897831786
bus_mxxFIxNX,WATER TANK VINAYAGAPURAM,bus,13.1399,80.20309,0.0003824799506477483
bus_341,GOLDEN FLATS,bus,12.549663,80.143925,0.00038137252471477786
bus_89d198150a09786565cf6ddbcb5dc664,ANNA NAGAR EAST,bus,13.08706,80.21821,0.00038115830193289154
bus_JleZjXmc,RAMAPURAM AMBEDKAR SALAI,bus,13.03611,80.17515,0.0003805138402563565
bus_MgfOYJbA,PUDUVAYAL,bus,13.33479,80.14316,0.00037997121118651196
bus_2018b52fe442cc18ad96335ceb84a292,THILLAI GANGA NAGAR MAIN ROAD,bus,12.99124,80.19446,0.0003797074041604435
bus_fCzFeYKF,OLD PALLAVARAM ST THERESA GIRLS SCHOOL,bus,12.97123,80.14637,0.0003796000391626435
bus_1722,SHOLAVARAM BUDUR,bus,12.549663,80.143925,0.00037944564989197564
bus_1357,TAMBARAM SANATORIUM,bus,12.549663,80.143925,0.00037850496744510937
bus_oKUAvFAb,ARANI,bus,13.33051,80.08476,0.00037742134484885874
bus_879,MANNUR,bus,12.549663,80.143925,0.00037723808870224933
bus_yDdeWpqj,MOGAPPAIR APOSTOLIC FAITH CHURCH,bus,13.08043,80.18024,0.00037675508945095624
suburban_PTLR_P_2,PUTLUR HALT,suburban,13.123063,79.936792,0.00037614641168003295
bus_lNMfgfii,KOYAMBEDU NESSAMMAL NAGAR,bus,13.06049,80.18141,0.00037582444699039394
bus_hpqGMkEd,ERIKARAI AGARAMTHEN,bus,12.88263,80.16379,0.00037569065111322977
bus_IHIMqhgS,KAREEM MOHIDEENSAHOB STREET,bus,13.06911,80.26964,0.00037410335500403364
bus_jHHlfIjj,PADI KUMARAN NAGAR,bus,13.09501,80.18888,0.0003724582639965302
bus_CvtLjMFW,ASHOK NAGAR 11TH AVENUE,bus,13.03186,80.21261,0.0003712822418972257
bus_ZYghFbBu,TARAMANI METRO STATION,bus,12.97989,80.24329,0.0003711398192836666
metro_STL_G_3,B1-Near Sathyam Cinemas,metro,13.0580303,80.2582136,0.00037072201860386344
bus_xjhYbLYm,KOLATHUR POOMPUHAR NAGAR,bus,13.12033,80.21235,0.0003706354102405923
bus_sMZZlfNL,GUINDY LABOUR COLONY,bus,13.01509,80.21488,0.00037052810376138085
bus_2f14274ae711f0427a8cdd56f78f0d63,BUTT ROAD,bus,13.0138,80.20402,0.0003704440605394122
bus_NEOaVWFJ,SOTHUPAKKAM,bus,13.21613,80.19644,0.00037018301460003966
bus_812,MANALI ARIYALUR RD.JN,bus,12.549663,80.143925,0.0003697358455383368
bus_gbxdgQQp,MYLAPORE TANK,bus,13.03399,80.26797,0.00036877276330226776
bus_dBTDkDZt,VYASARPADI ESWARI KALYANA MANDAPAM,bus,13.11535,80.24825,0.0003685709037683807
bus_781debd3cc3cb1a8ad7ea385dbafa6e6,KANDANCHAVADI,bus,12.96537,80.24735,0.0003675497194559502
bus_WSBJbplj,TIRUVOTTIYUR MURUGAPPA NAGAR,bus,13.1833,80.30091,0.0003671807526218384
bus_vorPuITz,STERLING ROAD,bus,13.06557,80.24202,0.00036711213864888144
bus_ABRKsLIZ,SUNNAMBU KALVAI,bus,13.12507,80.27369,0.0003666167268881643
bus_KjuJaNsu,KALAIMAGAL NAGAR,bus,13.02458,80.20694,0.0003662299304643537
bus_1061,HASTHINAPURAM,bus,12.549663,80.143925,0.00036600409483143444
bus_BgNaSNFf,DHARMA RAJA PURAM,bus,13.01156,80.15855,0.0003657226179126241
bus_klenweCZ,ROYAPETTAH NEW COLLEGE,bus,13.05418,80.26109,0.00036564260744396466
bus_960,DUKKANAMPATTU,bus,12.549663,80.143925,0.0003652900819064954
bus_29,CHINMAYA NAGAR,bus,12.549663,80.143925,0.00036452069050661474
bus_887,NAGALKENI,bus,12.549663,80.143925,0.0003644333937474589
bus_eypuAxqa,MADURAVOYAL RETTAI KINARU,bus,13.28051,80.07831,0.0003643567071080952
bus_661,KANDIGAI,bus,12.549663,80.143925,0.00036376605232088104
bus_GTeEFWtM,RAGAVA REDDY COLONY,bus,13.03045,80.21681,0.00036301484018579034
bus_mhYSfvAq,THERADI,bus,12.99884,80.09681,0.0003630045163841716
bus_YdFWyJSK,GKM COLONY MAIN ROAD,bus,13.11054,80.22218,0.00036224552745219
bus_OGOfNBpR,NESSAPAKKAM SARAVANA ELECTRICAL,bus,13.03159,80.19923,0.00036199876619370764
bus_1484,PULIYUR KANDIGAI,bus,12.549663,80.143925,0.0003614502242640176
bus_uuMvuwVk,MELNALLATHUR,bus,13.08861,79.90779,0.00036125848241826033
bus_msGFqCDa,POST OFFICE ENNORE,bus,13.20435,80.3146,0.00036101172115977795
bus_cfVAtKgo,THARAMANI PILLAIYAR TEMPLE,bus,12.98134,80.23858,0.000360923992640435
suburban_NBK_3,BL1,suburban,13.06590832,80.23262234,0.00036035804574760196
bus_4ccf4c7574d26a3cc421ed8c9a3977f6,PERAMBUR CHURCH,bus,13.10915,80.24186,0.00035980044928574166
bus_196,TIRUSULAM AIRPORT,bus,12.549663,80.143925,0.00035963340420807927
bus_fdwfslrS,VENGAMBAKKAM MURUGAN NAGAR,bus,12.87961,80.1361,0.00035959465169829144
bus_1150,ANNAIKATTUCHERRY,bus,12.549663,80.143925,0.0003594538664483672
bus_YKiZGErF,MADURAVOYAL SCHRAM ACADEMY,bus,13.06014,80.16211,0.0003593024559196494
bus_cekWZWmD,GANDHI NAGAR OR VENKAIVASAL,bus,12.90028,80.17265,0.0003585194324491055
bus_1216,ELAVAMBEDU,bus,12.549663,80.143925,0.00035842233240140393
bus_3e578a49,SIR M.C.T.M SCHOOL,bus,13.08065,80.2548,0.00035750353535119275
bus_ksYxQXII,MADIPAKKAM PONNIAMMAN TEMPLE,bus,12.96487,80.19614,0.00035690001272974586
bus_1711,AVADI MARKET,bus,12.549663,80.143925,0.0003567842641951734
bus_pMhMmUyS,NEMILICHERRY PONNIAMMAN TEMPLE,bus,12.93687,80.15871,0.000356323257248612
bus_b9c84875,SAMIYAR GATE,bus,12.79492,80.02019,0.0003559531153608884
bus_GrxyFhrL,THAMARAIPAKKAM JUNCTION,bus,13.2208,80.02842,0.0003555829734731647
bus_1044,AYYAPPA NAGAR,bus,12.549663,80.143925,0.0003551220008024813
bus_cb935b29e308b4d5e90028f779733e77,MOOLAKADAI,bus,13.129,80.24107,0.0003550761761548244
bus_1034,THIRUNILLAI RD.JN.,bus,12.549663,80.143925,0.0003550322292705206
bus_aHsZaffM,OLD PALLAVARAM MURUGAN STORE,bus,12.95982,80.17069,0.0003545959284392351
bus_1387,MATHUR,bus,12.549663,80.143925,0.00035370315447462734
bus_doBvoNZN,CHROMEPET LAKSHMI NAGAR,bus,12.95641,80.13172,0.00035336212214682295
bus_VRVPsaxf,CHINNA KODUNGAIYUR,bus,13.13745,80.24782,0.0003532722305455186
bus_1152,JAIHIND INDUSTRIES,bus,12.549663,80.143925,0.00035256974432791864
bus_LpqOzfFt,CHURCH STOP KORATTUR,bus,13.10856,80.1803,0.00035255140579917214
bus_HeSMGtlu,SAMIYAR GATE,bus,12.79492,80.02019,0.0003522516964836521
bus_702,SHOLAVARAM,bus,12.549663,80.143925,0.0003516738197323473
bus_6d49669e6076fb370f9513961f19e1a4,MEDAVAKKAM VIJAYA NAGARAM,bus,12.919,80.17903,0.0003513880320789636
bus_245c1cff,TRIPLICANE N.K.T GIRLS HIGH SCHOOL,bus,13.05237,80.27508,0.0003513504492019202
bus_211f4b18,ALWARPET ANJANEYAR TEMPLE,bus,13.03875,80.25898,0.0003511412708204812
bus_mBpOuduZ,KORUKKUPET AMBEDKAR NAGAR,bus,13.11315,80.27488,0.0003510865329063972
bus_qQFDKzdu,VENGAIVASAL PH CENTRE,bus,12.90648,80.16726,0.0003507725415260914
bus_nFbddFoX,MRF BEACH ROAD,bus,13.17662,80.31351,0.00035064774830351637
bus_IfDrXrwx,VELACHERY ERIKARAI,bus,12.98726,80.21833,0.0003506172727195196
bus_2c9d71e57692863a931c3edb46b39923,SIRUSERI SIPCOT,bus,12.83173,80.22896,0.0003504712041399411
bus_WgelRheP,ENNORE B.T,bus,13.21469,80.32074,0.00035040098704503393
bus_dmXlVckI,KOYAMBEDU NESSAMMAL NAGAR,bus,13.06049,80.18131,0.000350203578038248
bus_cRLBVFvQ,POST OFFICE ENNORE,bus,13.20452,80.31459,0.00035015422578655155
bus_New317,CHINNASEKKADU MANALI AISHWARYA NAGAR,bus,13.15132,80.25823,0.0003495784495167592
bus_af6842f7,PERAMBUR LOURDES SCHOOL,bus,13.11026,80.24097,0.0003489204194941394
bus_BzikVGUK,RAMAPURAM NELLAI STORES,bus,13.03164,80.18755,0.0003489204194941394
bus_4e9871937ba04fe8e0d620403194f8ff,MOSQUE,bus,13.05475,80.25489,0.000348767509461507
bus_ZsWByVqb,VINAYAKAPURAM GODSUN SCHOOL,bus,13.1408,80.19977,0.0003484268969771746
bus_AaOxIRuX,VALLUR,bus,13.25256,80.28715,0.00034768661320172734
bus_oGtLXKlU,PATTIPULAM,bus,12.68912,80.21714,0.00034743985194324496
bus_aReeskvc,OLD PALLAVARAM SALON CHURCH,bus,12.96308,80.16576,0.0003471930906847625
bus_bGilRaMJ,MAHABALIPURAM SCULPTURE ARTS COLLEGE,bus,12.64113,80.1995,0.0003471930906847625
bus_26e0424d,MADHAVARAM MILK COLONY MAIN GATE,bus,13.15045,80.24161,0.0003471930906847625
bus_noGdINij,AVOOR THOPE,bus,13.41236,80.22397,0.0003471930906847625
bus_uCoCFrtM,MERATTUR,bus,13.31127,80.27596,0.0003471930906847625
bus_aGRhAFxn,ILLAKKIYA THIRUMANAMANDAPAM,bus,13.0116,80.12959,0.00034714710111153827
bus_nyQXyVHt,GUDALUR GOVERNMENT SCHOOL,bus,12.78356,80.04494,0.00034714710111153827
bus_SkXEJjfZ,TONDIARPET ELAYA STREET,bus,13.1302,80.28534,0.0003468640756734526
bus_64aa69d0,ROYAPETTAH GOWDIA MUTT,bus,13.05083,80.26247,0.0003466995681677977
bus_871,VAYALUR CROSS ROAD,bus,12.549663,80.143925,0.000346563101714243
bus_1251,EQUVARPALAYAM,bus,12.549663,80.143925,0.00034645280690931527
bus_hPRSfqyS,NEW PERUNGALATHUR SRINIVASA PERUMAL TEMPLE,bus,12.90914,80.09204,0.00034645280690931527
bus_1c5a6b43,PARANUR TOLL PLAZA,bus,12.72423,79.98209,0.00034645280690931527
bus_sJpWePxb,POONJERI KOOT ROAD,bus,12.61474,80.1721,0.00034645280690931527
bus_1229,NELVAYAL,bus,12.549663,80.143925,0.00034645280690931527
bus_51f75ef7,PARANUR,bus,12.73805,79.98826,0.00034645280690931527
bus_HVHFFpAB,CHINNAMATTUR ROAD PERUMAL TEMPLE,bus,13.17125,80.25583,0.00034645280690931527
bus_kbmudFZh,NESSAPAKKAM SARAVANA ELECTRICAL,bus,13.03159,80.19925,0.00034645280690931527
bus_fFZQUQqb,MADUVINKARAI KRISHANA SWEETS,bus,12.99726,80.2105,0.00034645280690931527
bus_1332,SAMSUNG ELECTRIC CO,bus,12.549663,80.143925,0.00034645280690931527
bus_1275,LAKSHMIPURAM,bus,12.549663,80.143925,0.00034645280690931527
suburban_KVP_P_1,KAVARAIPPETTAI,suburban,13.36353,80.147383,0.00034645280690931527
bus_767,MAHENDRA CITY MAIN GATE,bus,12.549663,80.143925,0.00034645280690931527
bus_mVMWzulB,KADIRVEDU SEENU VIGNESH TEMPLE,bus,13.23644,80.00442,0.00034645280690931527
bus_oajqUPaH,THIRUMULLAIVOYAL DEVI ESWARI NAGAR,bus,13.14016,80.14199,0.00034645280690931527
bus_cgyuAacl,POST OFFICE MEPPUR,bus,13.042,80.07915,0.00034645280690931527
bus_fiQiCtwF,VILAPPAKKAM,bus,13.21591,79.98637,0.00034645280690931527
bus_zrJLwXnk,TIRUVOTTIYUR MASTHAN TEMPLE,bus,13.16702,80.30859,0.00034645280690931527
bus_cRYVpfjg,NADUVEERAPATTU RAMJI NAGAR,bus,12.94885,80.04715,0.00034645280690931527
bus_a2851655,TRIPLICANE BIG STREET,bus,13.05878,80.27545,0.00034645280690931527
bus_1885,MEYYUR ARUMBAKKAM,bus,12.549663,80.143925,0.00034645280690931527
bus_HYTJJriR,NOOKAMPALAYAM PILLAIYAR TEMPLE,bus,12.89108,80.1979,0.00034645280690931527
bus_iuewtDUr,THIRUMULLAIVOYAL TEA KADAI SARASWATI NAGAR,bus,13.13449,80.14135,0.00034645280690931527
bus_267,PATTINATHAMMAN KOVIL,bus,12.549663,80.143925,0.00034645280690931527
bus_iqwUvhKg,PALAVEDU,bus,13.15423,80.05352,0.00034645280690931527
bus_lsJgSDvA,NANGANALLUR ANJANEYAR TEMPLE,bus,12.98643,80.19261,0.00034645280690931527
bus_gNRGtzaw,KOTHAVAL CHAVADI CORNER,bus,13.02147,80.21929,0.00034645280690931527
bus_kekwMubZ,VEERAPURAM MEDU STREET OR TANK,bus,13.1837,80.08724,0.00034645280690931527
bus_XQiQvefE,PARANUR TOLL PLAZA,bus,12.72423,79.98209,0.00034645280690931527
bus_ba3c723d,RETTERI JUNCTION,bus,13.12991,80.21432,0.00034645280690931527
bus_iZvOtZpy,THUMBAKKAM,bus,13.30976,80.01669,0.00034645280690931527
bus_1207,L&T HARBOUR,bus,12.549663,80.143925,0.00034645280690931527
bus_eWwnzShb,RAIL NAGAR 9TH STREET,bus,12.79809,80.03703,0.00034645280690931527
bus_1763,MUMMUDIKUPPAM VILLAGE,bus,12.549663,80.143925,0.00034645280690931527
bus_qyTnLtfJ,B RAMACHANDRA ADITHANAR ROAD,bus,13.00972,80.24897,0.00034645280690931527
bus_BdMcIGqZ,TIRUCHARIY PUDUPAKKAM,bus,12.82133,80.20363,0.00034645280690931527
bus_edZylEqO,JAYARAJ THEATRE,bus,13.0246,80.21651,0.00034645280690931527
bus_jUsnmWea,THIRUMULLAIVOYAL TEA KADAI SARASWATI NAGAR,bus,13.13441,80.14139,0.00034645280690931527
bus_EWLnTwkK,CHITLAPAKKAM MUTHUMARIAMMAN TEMPLE,bus,12.93604,80.14327,0.00034645280690931527
bus_NWbrCQVn,CENTRAL WATER COMMISSION,bus,12.99051,80.2098,0.00034645280690931527
bus_1134,MEPPEDU HOSPITAL,bus,12.549663,80.143925,0.00034645280690931527
bus_CMCweQMN,NEW PERUNGALATHUR SRINIVASA PERUMAL TEMPLE,bus,12.90912,80.09206,0.00034645280690931527
bus_FVYwGhLu,ORAGADAM O.T,bus,13.12425,80.15088,0.00034645280690931527
bus_424,SIRUKUNDRAM ROAD JN,bus,12.549663,80.143925,0.00034645280690931527
bus_GVBerjzO,POZHICHALUR MOOVAR NAGAR,bus,12.98281,80.14622,0.00034645280690931527
bus_New250,PERAMBUR PERIYAR NAGAR E.B,bus,13.11771,80.21945,0.00034645280690931527
bus_zIStuEkQ,CAPTAIN T.V OFFICE,bus,13.05022,80.15452,0.00034645280690931527
bus_GqIywbYh,VADA NEMMELI,bus,12.74358,80.23827,0.00034645280690931527
bus_lpqoYdNq,CHOLA HOTEL OR MUSIC ACADEMY,bus,13.04589,80.25704,0.00034645280690931527
bus_REXhdYUf,BATHMAVATHY NAGAR MAIN ROAD,bus,13.11929,80.1962,0.00034645280690931527
bus_qDPveFnr,KUNDRATHUR V.A.O OFFICE,bus,12.99093,80.10112,0.00034645280690931527
bus_1720,V.G.P MEDU,bus,12.549663,80.143925,0.00034645280690931527
bus_RYLYRjYH,KUNDRATHUR TMS TAILORING SCHOOL,bus,12.99078,80.10871,0.00034645280690931527
bus_1851,GINGEE,bus,12.549663,80.143925,0.00034645280690931527
bus_WtbGlmGs,SEMBAKKAM THIRUMALAI NAGAR,bus,12.93326,80.1636,0.00034645280690931527
bus_atGiINkp,PUDUPAKKAM,bus,13.24335,80.21553,0.0003464053338014709
bus_ZMonkEer,VEPPAMPATTU PULIYAMARAM,bus,13.12475,80.00639,0.0003464053338014709
bus_New290,UPPALAYAM KADAI,bus,13.36232,80.20232,0.0003464053338014709
bus_17ed6c7d,CHROMPET KUMARAN KUNDRAM,bus,12.94192,80.14303,0.00034620604565083283
bus_JoqesOWP,AVADI AIR FORCE MAIN GATE,bus,13.14701,80.0741,0.00034620604565083283
bus_FXulXHgs,AMARAMBEDU CHATRAM,bus,12.96445,80.01334,0.00034595928439235045
bus_wJWgGmIV,ENAMBAKKAM,bus,13.27868,79.98324,0.00034595928439235045
bus_YcNtBsRI,MITTANAMALLI,bus,13.15238,80.07133,0.000345910822261426
bus_qdLlCZel,KUMIZHI,bus,12.8028,80.12146,0.000345712523133868
bus_znyVshXJ,ARUNODAYAM NAGAR,bus,12.93685,80.17079,0.000345712523133868
bus_JGmgdpWx,MADURANALLUR,bus,12.8169,79.86057,0.0003454657618753856
bus_0969dc9f0691c9b6f3ab2c2cf10faa2b,MADHAVARAM ACT,bus,13.14172,80.22401,0.0003452023820775154
bus_xaaBiNQT,CIT COLONY,bus,13.03932,80.25749,0.0003446455053335338
bus_DxyTpirl,EID PARRY FERTILIZER FACTORY,bus,13.2158,80.32594,0.00034398519432449106
bus_GgLRqpEG,KATHIPARA URBAN SQUARE,bus,13.00689,80.2037,0.0003437938446233111
bus_New460,MATHYAS CHURCH,bus,13.04171,80.20897,0.0003431004319168876
bus_ftrZKujQ,RAGAVA REDDY COLONY,bus,13.03045,80.21686,0.0003428361107198115
bus_IdLENKHL,PATTRAVAKKAM,bus,13.10929,80.1675,0.0003425225817953047
metro_SKO|0219,Koyambedu,metro,13.07533116,80.19506616,0.00034192885050380434
bus_RpAFtJSl,SHOLAVARAM SENGALAMMAN TEMPLE,bus,13.22964,80.16476,0.0003412708204811845
bus_TiulEaYs,SANTHOME CHURCH,bus,13.03292,80.27754,0.0003412512849725342
bus_1890,NORTH USHMAN RD BHARATHI NAGAR,bus,12.549663,80.143925,0.0003411748278972786
bus_isMwZYXy,ICICI BANK ENNORE,bus,13.19249,80.31361,0.00034106518609911576
bus_957,MALAYAMBAKKAM EAST,bus,12.549663,80.143925,0.0003406685616067176
bus_rpBBoUBR,SITHALAPAKKAM JAYA NAGAR,bus,12.8904,80.18455,0.00034033378458411134
bus_1012,NAGATHAMAN TEMPLE,bus,12.549663,80.143925,0.0003401825500819241
bus_yGnjFAhM,AKKARAI WATER SUPPLY HEAD WORK,bus,12.89831,80.24756,0.0003392418945781069
bus_lPlHsczb,URAPAKKAM FLYOVER,bus,12.86973,80.07612,0.00033843306600863667
bus_dwUntJQR,ALL INDIA RADIO LIGHT HOUSE,bus,13.03906,80.27892,0.000338293248666475
bus_615,TAMBARAM SANATORIUM,bus,12.549663,80.143925,0.0003382899859026237
bus_OsteSFoc,ADAMBAKKAM ANNAI STORES,bus,12.98324,80.20701,0.0003375993120595219
bus_xqPbgbrZ,TMG COLLEGE MANIMANGALAM,bus,12.91729,80.0532,0.0003375694016039482
bus_TNTzUMyF,PONNERI OLD BUS STAND,bus,13.33514,80.19018,0.00033738433066008637
bus_tDDYXOza,NERKUNDRAM,bus,13.26713,80.18316,0.00033559531153608887
bus_zjSZrmjo,KANDIGAI JUNCTION,bus,12.87652,80.17063,0.00033523940587481616
bus_MlIkmoKa,PONDUR,bus,12.79233,80.09351,0.0003348550277606416
bus_pZATYgJX,KANNAMAPET KAVERI NAGER,bus,13.02829,80.22718,0.00033484377299306363
bus_anmiXAus,ARUMANDAI ROAD JUNCTION,bus,13.22822,80.21808,0.00033460826650215917
bus_420b2c88d1783fa93f4c4118553e9123,AMBATTUR I.T PARK,bus,13.09479,80.16991,0.00033447016265393103
suburban_MNDY_P_3,MANDAVELI,suburban,13.028885,80.260853,0.00033433686017385084
bus_kOgbwYhI,SEMBAKKAM NAVAGRAHA VINAYAGAR TEMPLE,bus,12.92933,80.16295,0.0003341023022410692
bus_157,NANDANAM S.H.B,bus,12.549663,80.143925,0.0003338449503428946
bus_55,GEMINI P.H,bus,12.549663,80.143925,0.0003333275324549471
bus_cyLrdsLq,AVADI ROAD JUNCTION,bus,13.29883,80.0489,0.0003328809376927823
bus_qORtFjQM,VAYALANALLUR,bus,13.08514,80.0715,0.00033257443423487774
