route_id,original_route_id,mode,route_short_name,route_long_name,route_type
bus_5077,5077,bus,714,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5081,5081,bus,724,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5084,5084,bus,722,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5085,5085,bus,715,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5086,5086,bus,710,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5090,5090,bus,723,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5092,5092,bus,726,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5094,5094,bus,719,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5096,5096,bus,757,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5098,5098,bus,720,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5100,5100,bus,721,KCBT - KILAMBAKKAM To M.G.R.KOYAMBEDU,3
bus_5102,5102,bus,725,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5106,5106,bus,500P,PALLAVARAM BUS STAND To CHENGALPATTU NEW B.T,3
bus_5107,5107,bus,500P,CHENGALPATTU NEW B.T To PALLAVARAM,3
bus_5110,5110,bus,500P,NEHRU NAGAR To CHENGALPET,3
bus_5111,5111,bus,500P,CHENGALPET To NEHRU NAGAR,3
bus_5112,5112,bus,S11,CEMENT ROAD To KEELKATTALAI,3
bus_5113,5113,bus,S27,PORUR JUNCTION To GUINDY RAILWAY STATION,3
bus_5114,5114,bus,S27,GUINDY RAILWAY STATION To PORUR JUNCTION,3
bus_5115,5115,bus,54CT,IYYAPPANTHANGAL To GUINDY R.S,3
bus_5116,5116,bus,54CT,GUINDY R.S To IYYAPPANTHANGAL,3
bus_5117,5117,bus,54CT,PORUR To GUINDY R.S,3
bus_5118,5118,bus,54CT,GUINDY R.S To PORUR,3
bus_5119,5119,bus,202A,TAMBARAM SANATORIUM BUS STAND To AVADI B.T,3
bus_5120,5120,bus,202A,AVADI B.T To TAMBARAM SANATORIUM,3
bus_5123,5123,bus,754,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5125,5125,bus,727,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5127,5127,bus,M18SP,KCBT - KILAMBAKKAM To THIRUVANMIYUR,3
bus_5130,5130,bus,755,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_5132,5132,bus,S309SP,VIZHUPURAM To KCBT - KILAMBAKKAM,3
bus_5133,5133,bus,S309SP,KCBT - KILAMBAKKAM To VIZHUPURAM,3
bus_5134,5134,bus,S306SP,KCBT - KILAMBAKKAM To THIRUVANAMALAI,3
bus_5136,5136,bus,S306SP,THIRUVANAMALAI To KCBT - KILAMBAKKAM,3
bus_5139,5139,bus,S310SP,KCBT - KILAMBAKKAM To KUMBAKONAM,3
bus_5140,5140,bus,S310SP,KUMBAKONAM To KCBT - KILAMBAKKAM,3
bus_5142,5142,bus,S315SP,KCBT - KILAMBAKKAM To TRICHY,3
bus_5143,5143,bus,S315SP,TRICHY To KCBT - KILAMBAKKAM,3
bus_5145,5145,bus,S317SP,M.M.B.T To TRICHY,3
bus_5146,5146,bus,S317SP,TRICHY To M.M.B.T,3
bus_5149,5149,bus,S319SP,M.M.B.T To THIRUVANAMALAI,3
bus_5150,5150,bus,S319SP,THIRUVANAMALAI To M.M.B.T,3
bus_5151,5151,bus,S320SP,M.M.B.T To VIZHUPURAM,3
bus_5152,5152,bus,S320SP,VIZHUPURAM To M.M.B.T,3
bus_5155,5155,bus,18ACT SEC,SECRETARIAT To TODD HUNTER NAGAR,3
bus_5156,5156,bus,580M,AVADI B.T To MALANTHUR,3
bus_5157,5157,bus,580M,MALANTHUR To AVADI B.T,3
bus_5158,5158,bus,65G,AVADI B.T To MEYYUR,3
bus_5159,5159,bus,65G,MEYYUR To AVADI B.T,3
bus_5160,5160,bus,65D,AVADI B.T To MELKONDAIYUR,3
bus_5161,5161,bus,65D,MELKONDAIYUR To AVADI B.T,3
bus_5162,5162,bus,65H,AVADI B.T To REDHILLS,3
bus_5163,5163,bus,65H,REDHILLS BUS TERMINUS To AVADI B.T,3
bus_5164,5164,bus,54CCT,POONAMALLEE B.T To ANNAMBEDU,3
bus_5165,5165,bus,54CCT,ANNAMBEDU To POONAMALLEE B.T,3
bus_5167,5167,bus,188ET,KUNDRATHUR MURUGAN TEMPLE To BROADWAY,3
bus_5168,5168,bus,188ET,BROADWAY To KUNDRATHUR DEPOT,3
bus_5169,5169,bus,26ct,VADAPALANI To IYYAPPANTHANGAL,3
bus_5170,5170,bus,28E,THANGAL TOLLGATE To QUAID E-MILLATH GOVT COLLEGE,3
bus_5171,5171,bus,28E,QUAID E-MILLATH GOVT COLLEGE To THANGAL TOLLGATE,3
bus_5172,5172,bus,MAA1,CHENNAI AIRPORT To KILAMBAKKAM BUS TERMINUS,3
bus_5173,5173,bus,MAA1,KILAMBAKKAM BUS TERMINUS To CHENNAI AIRPORT,3
bus_5174,5174,bus,MAA2,CHENNAI AIRPORT To SIRUSERI I.T.PARK,3
bus_5175,5175,bus,MAA1,CHENNAI AIRPORT To CEMENT ROAD ALANDUR,3
bus_5176,5176,bus,MAA1,CEMENT ROAD ALANDUR To CHENNAI AIRPORT,3
bus_5177,5177,bus,MAA1,TAMBARAM WEST BUS STAND To CHENNAI AIRPORT,3
bus_5178,5178,bus,MAA1,CHENNAI AIRPORT To TAMBARAM,3
bus_5179,5179,bus,MAA2,SIRUSERI I.T.PARK To CHENNAI AIRPORT,3
bus_5182,5182,bus,32CCT,M.G.R.CENTRAL To KORUKKUPET,3
bus_5183,5183,bus,32BCT,VIVEKANANDA HOUSE To M.G.R.CENTRAL,3
bus_5184,5184,bus,21,MANDAVELI To CHENNAI COLLECTOR OFFICE,3
bus_5185,5185,bus,21,CHENNAI COLLECTOR OFFICE To MANDAVELI,3
bus_5186,5186,bus,580,AVADI B.T To PUDUVAYAL,3
bus_5187,5187,bus,580,PUDUVAYAL To AVADI B.T,3
bus_5188,5188,bus,580CT,PUDUVOYAL To PERIYAPALAYAM,3
bus_5189,5189,bus,21 FORESHORE ESTATE,FORESHORE ESTATE To CHENNAI COLLECTOR OFFICE,3
bus_5190,5190,bus,18 HIGH COURT,TODD HUNTER NAGAR To HIGH COURT SOUTH GATE,3
bus_5191,5191,bus,18 HIGH COURT,HIGH COURT SOUTH GATE To TODD HUNTER NAGAR,3
bus_5192,5192,bus,3CT,THIRUVANMIYUR To SAIDAPET,3
bus_5193,5193,bus,3CT,SAIDAPET To THIRUVANMIYUR,3
bus_5194,5194,bus,M51VC,MEDAVAKKAM JUNCTION To POLACHERI KOLATHUR,3
bus_5195,5195,bus,M51VC,POLACHERI KOLATHUR To MEDAVAKKAM JUNCTION,3
bus_5197,5197,bus,MSTBR1,BROADWAY To BROADWAY,3
bus_5198,5198,bus,MSTCL1,M.G.R.CENTRAL To M.G.R.CENTRAL,3
bus_5199,5199,bus,M70,THIRUVANMIYUR To K.K.NAGAR,3
bus_5200,5200,bus,29NET,PERAVALLUR KUMARAN NAGAR To SAIDAPET,3
bus_5201,5201,bus,29NET,SAIDAPET To PERAVALLUR KUMARAN NAGAR,3
bus_5202,5202,bus,159ACT,TONDIARPET To M.G.R.KOYAMBEDU,3
bus_5203,5203,bus,159ACT,M.G.R.KOYAMBEDU To TONDIARPET,3
bus_5204,5204,bus,159CT,TONDIARPET To THIRUVERKADU,3
bus_5205,5205,bus,159CT,THIRUVERKADU To TONDIARPET,3
bus_5206,5206,bus,18DCT,MADIPAKKAM B.T To N.G.O.COLONY,3
bus_5208,5208,bus,18DCT,N.G.O.COLONY To BROADWAY,3
bus_5209,5209,bus,18DCT,BROADWAY To N.G.O.COLONY,3
bus_5210,5210,bus,MSTTA1,TAMBARAM WEST To TAMBARAM WEST,3
bus_5211,5211,bus,MSTPM1,POONAMALLEE B.T To POONAMALLEE B.T,3
bus_5213,5213,bus,MSTTR1,THIRUVANMIYUR To THIRUVANMIYUR,3
bus_5214,5214,bus,MSTRH1,REDHILLS To REDHILLS,3
bus_5215,5215,bus,MSTVC1,VELACHERY B.T To VELACHERY B.T,3
bus_5216,5216,bus,MSTGU1,GUINDY TVK ESTATE To GUINDY TVK ESTATE,3
bus_5217,5217,bus,MSTCM1,M.G.R.KOYAMBEDU To M.G.R.KOYAMBEDU,3
bus_5218,5218,bus,MSTAV1,AVADI B.T To AVADI B.T,3
bus_5219,5219,bus,MSTTN1,THYAGARAYA NAGAR To THYAGARAYA NAGAR,3
bus_5220,5220,bus,MSTAI1,AMBATTUR I.E To AMBATTUR I.E,3
bus_5221,5221,bus,MSTAD1,ADYAR B.T To ADYAR B.T,3
bus_5222,5222,bus,MSTIY1,IYYAPPANTHANGAL To IYYAPPANTHANGAL,3
bus_5223,5223,bus,MSTKB1,KCBT - KILAMBAKKAM To KCBT - KILAMBAKKAM,3
bus_5224,5224,bus,MSTVP1,VADAPALANI To VADAPALANI,3
bus_5225,5225,bus,MSTAO1,AMBATTUR O.T To AMBATTUR O.T,3
bus_5226,5226,bus,MSTIY2,SRIPERUMBUDUR To SRIPERUMBUDUR,3
bus_5227,5227,bus,MSTPR1,PERAMBUR B.T To PERAMBUR B.T,3
bus_5228,5228,bus,MSTSP1,SAIDAPET To SAIDAPET,3
bus_5229,5229,bus,21LET,MADIPAKKAM B.T To BROADWAY,3
bus_5230,5230,bus,21LET,BROADWAY To MADIPAKKAM B.T,3
bus_5231,5231,bus,49F,GUINDY TVK ESTATE To MANDAVELI,3
bus_5232,5232,bus,49F,MANDAVELI To GUINDY TVK ESTATE,3
bus_5233,5233,bus,109TCT,M.G.R.CENTRAL To THIRUVOTRIYUR B.T,3
bus_5234,5234,bus,758,M.G.R.KOYAMBEDU To M.G.R.KOYAMBEDU,3
bus_5237,5237,bus,588CT,KELAMBAKKAM To MAMALLAPURAM,3
bus_5238,5238,bus,588CT,MAMALLAPURAM To KELAMBAKKAM,3
bus_5239,5239,bus,588CT,PERUMBAKKAM TNUHDB To MAMALLAPURAM,3
bus_5240,5240,bus,588CT,MAMALLAPURAM To PERUMBAKKAM TNUHDB,3
bus_5243,5243,bus,S30K,KOTTURPURAM R.S To GUINDY B.T,3
bus_5244,5244,bus,S30K,GUINDY TVK ESTATE To KOTTURPURAM R.S,3
bus_5245,5245,bus,S30K,THYAGARAYA NAGAR To KOTTURPURAM R.S,3
bus_5246,5246,bus,S30K,KOTTURPURAM R.S To THYAGARAYA NAGAR,3
bus_5247,5247,bus,M88,KUNDRATHUR DEPOT To VADAPALANI B.T,3
bus_5248,5248,bus,M88,VADAPALANI B.T To KUNDRATHUR DEPOT,3
bus_5249,5249,bus,21GCT,TAMBARAM To RAJAJI BHAVAN,3
bus_5250,5250,bus,21GCT,RAJAJI BHAVAN To TAMBARAM,3
bus_5259,5259,bus,157CT,REDHILLS To TONDIARPET,3
bus_5260,5260,bus,157CT,TONDIARPET To REDHILLS,3
bus_5263,5263,bus,C2,SECRETARIAT To SECRETARIAT,3
bus_5264,5264,bus,99C,CHROMEPET-II To SEMMANCHERI TNUHDB,3
bus_5265,5265,bus,99C,SEMMANCHERI TNUHDB To CHROMEPET-II,3
bus_5266,5266,bus,11SEC,BROADWAY To THYAGARAYA NAGAR,3
bus_5268,5268,bus,63,I.C.F To THIRUVERKADU,3
bus_5269,5269,bus,63,THIRUVERKADU To I.C.F,3
bus_5272,5272,bus,15G,BROADWAY To M.G.R.KOYAMBEDU,3
bus_5275,5275,bus,54SCT,SAIDAPET To PORUR,3
bus_5276,5276,bus,54SCT,PORUR To SAIDAPET,3
bus_5277,5277,bus,54SCT,VADAKKU MALAIAMBAKKAM To POONAMALLEE B.T,3
bus_5278,5278,bus,21X,BROADWAY To ADYAR DEPOT,3
bus_5279,5279,bus,12B,VADAPALANI To FORESHORE ESTATE,3
bus_5280,5280,bus,12B,FORESHORE ESTATE To VADAPALANI,3
bus_5281,5281,bus,6A,SATHUMA NAGAR To ANNA SQUARE,3
bus_5282,5282,bus,6A,ANNA SQUARE To SATHUMA NAGAR,3
bus_5286,5286,bus,166A,PAZHANTHANDALAM To IYYAPPANTHANGAL,3
bus_5287,5287,bus,166A,IYYAPPANTHANGAL To PAZHANTHANDALAM,3
bus_5289,5289,bus,55K,KCBT - KILAMBAKKAM To MURUGAMANGALAM TNUHDB,3
bus_5290,5290,bus,55K,MURUGAMANGALAM TNUHDB To KCBT - KILAMBAKKAM,3
bus_5291,5291,bus,M51DCT,SAIDAPET To PUDUPAKKAM RD.JN,3
bus_5292,5292,bus,M51DCT,PUDUPAKKAM RD.JN To SAIDAPET,3
bus_5293,5293,bus,M51DCT,PUDUPAKKAM RD.JN To VELACHERY B.T,3
bus_5299,5299,bus,1C,ENNORE To TONDIARPET,3
bus_5304,5304,bus,102KCT,KANNAGI NAGAR TNUHDB To YMCA HR.SCHOOL,3
bus_5305,5305,bus,102KCT,YMCA HR.SCHOOL To ADYAR B.T,3
bus_5306,5306,bus,102KCT,ADYAR B.T To YMCA HR.SCHOOL,3
bus_5307,5307,bus,S95CT,THARAMANI KALLUKUTTAI To YMCA HR.SCHOOL,3
bus_5308,5308,bus,102KCT,YMCA HR.SCHOOL To KANNAGI NAGAR TNUHDB,3
bus_5323,5323,bus,S95CT,YMCA HR.SCHOOL To THARAMANI KALLUKUTTAI,3
bus_5324,5324,bus,S95CT,THIRUVANMIYUR To THARAMANI KALLUKUTTAI,3
bus_5325,5325,bus,S95CT,VELACHERY B.T To YMCA HR.SCHOOL,3
bus_5326,5326,bus,S95CT,YMCA HR.SCHOOL To VELACHERY B.T,3
bus_5327,5327,bus,S95CT,THARAMANI KALLUKUTTAI To VELACHERY B.T,3
bus_5328,5328,bus,S23,IYYAPPANTHANGAL To KUMANANCHAVADI,3
bus_5329,5329,bus,S23,KUMANANCHAVADI To IYYAPPANTHANGAL,3
bus_5338,5338,bus,54T,THYAGARAYA NAGAR To CHEMBARAMBAKKAM,3
bus_5339,5339,bus,54T,CHEMBARAMBAKKAM To THYAGARAYA NAGAR,3
bus_5340,5340,bus,A51CT,BROADWAY To VELACHERY B.T,3
bus_5341,5341,bus,E51CT,VELACHERY B.T To SAIDAPET,3
bus_5343,5343,bus,E51CT,VELACHERY B.T To OTTIYAMPAKKAM,3
bus_5344,5344,bus,E51CT,OTTIYAMPAKKAM To VELACHERY B.T,3
bus_5345,5345,bus,815,BROADWAY To CHENGALPET,3
bus_5347,5347,bus,18CT,CEMENT ROAD To KCBT - KILAMBAKKAM,3
bus_5348,5348,bus,18CT,KCBT - KILAMBAKKAM To CEMENT ROAD,3
bus_5349,5349,bus,18CT,SAIDAPET To KCBT - KILAMBAKKAM,3
bus_5350,5350,bus,18CT,KCBT - KILAMBAKKAM To SAIDAPET,3
bus_5351,5351,bus,18CT,KCBT - KILAMBAKKAM To THIRUVANMIYUR,3
bus_5352,5352,bus,18CT,THIRUVANMIYUR To KCBT - KILAMBAKKAM,3
bus_5358,5358,bus,70CCT,M.G.R.KOYAMBEDU To VADAPALANI,3
bus_5359,5359,bus,70C CT,M.G.R.KOYAMBEDU To TAMBARAM WEST,3
bus_5360,5360,bus,70C CT,TAMBARAM WEST To M.G.R.KOYAMBEDU,3
bus_5363,5363,bus,70C CT,M.G.R.KOYAMBEDU To K.K.NAGAR,3
bus_5364,5364,bus,70C,KOYAMBEDU MARKET To TAMBARAM WEST,3
bus_5365,5365,bus,60D,PAMMAL KAMARAJAPURAM To KCBT - KILAMBAKKAM,3
bus_5366,5366,bus,60D,KCBT - KILAMBAKKAM To PAMMAL KAMARAJAPURAM,3
bus_5370,5370,bus,65A,MUTHAPUDUPET To THYAGARAYA NAGAR,3
bus_5371,5371,bus,65A,THYAGARAYA NAGAR To MUTHAPUDUPET,3
bus_5372,5372,bus,70CCT,LITTLE FLOWER CONVENT To M.G.R.KOYAMBEDU,3
bus_5373,5373,bus,70VCT,CEMENT ROAD To M.G.R.KOYAMBEDU,3
bus_5374,5374,bus,70CCT,M.G.R.KOYAMBEDU To LITTLE FLOWER CONVENT,3
bus_5376,5376,bus,66PCT,KCBT - KILAMBAKKAM To AIRPORT METRO,3
bus_5377,5377,bus,66PCT,AIRPORT METRO To KCBT - KILAMBAKKAM,3
bus_5410,5410,bus,109,BROADWAY To THIRUVANMIYUR,3
bus_5411,5411,bus,109,THIRUVANMIYUR To BROADWAY,3
bus_5412,5412,bus,109ACT,ADYAR DEPOT To THIRUVIDANTHAI,3
bus_5413,5413,bus,109ACT,THIRUVIDANTHAI To ADYAR DEPOT,3
bus_5417,5417,bus,28CT,VALLALAR NAGAR To EGMORE NORTH R.S,3
bus_5419,5419,bus,28CT,THIRUVOTRIYUR B.T To VALLALAR NAGAR,3
bus_5424,5424,bus,21P,KEELKATTALAI To BROADWAY,3
bus_5425,5425,bus,21P,BROADWAY To KEELKATTALAI,3
bus_5426,5426,bus,24A,KORATTUR To VIVEKANANDA HOUSE,3
bus_5436,5436,bus,54TCUT,SAIDAPET DEPOT To THYAGARAYA NAGAR,3
bus_5437,5437,bus,54TCUT,THYAGARAYA NAGAR To SAIDAPET DEPOT,3
bus_5438,5438,bus,51AXCT,LITTLE MOUNT To KCBT - KILAMBAKKAM,3
bus_5439,5439,bus,51AXCT,KCBT - KILAMBAKKAM To LITTLE MOUNT,3
bus_5440,5440,bus,21GCT,KCBT - KILAMBAKKAM To KOTTURPURAM,3
bus_5441,5441,bus,21GCT,KOTTURPURAM To KCBT - KILAMBAKKAM,3
bus_5442,5442,bus,1CCUT,BROADWAY To THIRUVANMIYUR,3
bus_5443,5443,bus,1CCUT,THIRUVANMIYUR To BROADWAY,3
bus_5444,5444,bus,24A,ANNA NAGAR WEST To KORATTUR,3
bus_5447,5447,bus,24A,VIVEKANANDA HOUSE To KORATTUR,3
bus_5450,5450,bus,11GCT,IYYAPPANTHANGAL To PANAGAL PARK,3
bus_5453,5453,bus,11GCT,PANAGAL PARK To IYYAPPANTHANGAL,3
bus_5454,5454,bus,24A,L.F.C To VIVEKANANDA HOUSE,3
bus_5455,5455,bus,V51CT,NEHRU NAGAR To THYAGARAYA NAGAR,3
bus_5456,5456,bus,24A,SECRETARIAT To KORATTUR,3
bus_5457,5457,bus,V51CT,THYAGARAYA NAGAR To NEHRU NAGAR,3
bus_5458,5458,bus,24A,KORATTUR To BROADWAY,3
bus_5459,5459,bus,597,IYYAPPANTHANGAL To THIRUVALLUR,3
bus_5460,5460,bus,V151,THYAGARAYA NAGAR To KCBT - KILAMBAKKAM,3
bus_5461,5461,bus,597,THIRUVALLUR To IYYAPPANTHANGAL,3
bus_5462,5462,bus,V151,KCBT - KILAMBAKKAM To THYAGARAYA NAGAR,3
bus_5463,5463,bus,11GCT,MANNIVAKKAM K.K.NAGAR To IYYAPPANTHANGAL,3
bus_5464,5464,bus,102X,ADYAR DEPOT To THIRUPORUR,3
bus_5465,5465,bus,102x,THIRUPORUR To ADYAR DEPOT,3
bus_5469,5469,bus,95XCT,TAMBARAM WEST To SHOLINGANALLUR,3
bus_5470,5470,bus,24AXCT,ANNA NAGAR WEST To TEACHERS COLONY,3
bus_5473,5473,bus,24AXCT,TEACHERS COLONY To ANNA NAGAR WEST,3
bus_5474,5474,bus,113A,GUINDY TVK ESTATE To TEACHERS COLONY,3
bus_5475,5475,bus,113A,TEACHERS COLONY To GUINDY TVK ESTATE,3
bus_5476,5476,bus,24AX,TEACHERS COLONY To VIVEKANANDA HOUSE,3
bus_5478,5478,bus,24AX,VIVEKANANDA HOUSE To TEACHERS COLONY,3
bus_5482,5482,bus,21GCT,KCBT - KILAMBAKKAM To BESANT NAGAR,3
bus_5483,5483,bus,21GCT,BESANT NAGAR To KCBT - KILAMBAKKAM,3
bus_5484,5484,bus,S67,MADHAVARAM B.T To AMBATTUR O.T,3
bus_5485,5485,bus,S67,AMBATTUR O.T To MADHAVARAM B.T,3
bus_5486,5486,bus,S67,MOOLAKADAI To AMBATTUR O.T,3
bus_5487,5487,bus,S67,AMBATTUR O.T To MOOLAKADAI,3
bus_5488,5488,bus,3CT,THYAGARAYA NAGAR To VELACHERY B.T,3
bus_5489,5489,bus,3CT,VELACHERY B.T To THYAGARAYA NAGAR,3
bus_5490,5490,bus,3CT,TODD HUNTER NAGAR To VELACHERY B.T,3
bus_5492,5492,bus,3CT,THIRUVANMIYUR To SAIDAPET WEST,3
bus_5496,5496,bus,88CCT,IYYAPPANTHANGAL To NANDAMBAKKAM VILLAGE,3
bus_5497,5497,bus,88CCT,NANDAMBAKKAM VILLAGE To IYYAPPANTHANGAL,3
bus_5498,5498,bus,88CCT,NANDAMBAKKAM VILLAGE To PORUR,3
bus_5499,5499,bus,515KCT,KCBT - KILAMBAKKAM To KELAMBAKKAM,3
bus_5500,5500,bus,88CCT,PORUR To NANDAMBAKKAM VILLAGE,3
bus_5501,5501,bus,88CCT,THYAGARAYA NAGAR To KUNDRATHUR B.T,3
bus_5502,5502,bus,515KCT,KELAMBAKKAM To KCBT - KILAMBAKKAM,3
bus_5503,5503,bus,57ct,PADIYANALLUR To REDHILLS,3
bus_5504,5504,bus,57ct,REDHILLS To PADIYANALLUR,3
bus_5510,5510,bus,57Fct,REDHILLS To KARANODAI,3
bus_5511,5511,bus,55P,TAMBARAM WEST To KCBT - KILAMBAKKAM,3
bus_5512,5512,bus,170TX,MOOLAKADAI To KCBT - KILAMBAKKAM,3
bus_5514,5514,bus,170TCT,K.KANNADASAN NAGAR To MOOLAKADAI,3
bus_5515,5515,bus,170TCT,MOOLAKADAI To K.KANNADASAN NAGAR,3
bus_5516,5516,bus,121GCT,MOOLAKADAI To K.KANNADASAN NAGAR,3
bus_5524,5524,bus,55P,KCBT - KILAMBAKKAM To TAMBARAM WEST,3
bus_5525,5525,bus,C2CT,M.G.R.CENTRAL To INS ADYAR,3
bus_5528,5528,bus,C2CUT,INS ADYAR To FORT STATION,3
bus_5529,5529,bus,21GCT,MYLAPORE To KCBT - KILAMBAKKAM,3
bus_5530,5530,bus,21GCT,KCBT - KILAMBAKKAM To MYLAPORE,3
bus_5532,5532,bus,21GCUT,TAMBARAM WEST To MYLAPORE,3
bus_5539,5539,bus,27BCT,M.G.R.CENTRAL To ANNA SQUARE,3
bus_5541,5541,bus,38CCT,OTTERI To T.V.K.NAGAR,3
bus_5542,5542,bus,38CCT,T.V.K.NAGAR To OTTERI,3
bus_5545,5545,bus,51P,VELACHERY B.T To PUDUPAKKAM RD.JN,3
bus_5547,5547,bus,73A,AVADI B.T To M.G.R.KOYAMBEDU,3
bus_5548,5548,bus,73A,M.G.R.KOYAMBEDU To AVADI B.T,3
bus_5549,5549,bus,V51CT,VELACHERY B.T To MEDAVAKKAM RD.JN,3
bus_5550,5550,bus,V51CT,MEDAVAKKAM RD.JN To VELACHERY B.T,3
bus_5551,5551,bus,32BCT,TONDIARPET To VIVEKANANDA HOUSE,3
bus_5552,5552,bus,32BCT,VIVEKANANDA HOUSE To TONDIARPET,3
bus_5553,5553,bus,18S,N.G.O.COLONY To KCBT - KILAMBAKKAM,3
bus_5554,5554,bus,18S,KCBT - KILAMBAKKAM To N.G.O.COLONY,3
bus_5555,5555,bus,66M,TAMBARAM WEST To SOUTH MALAYAMBAKKAM,3
bus_5556,5556,bus,66M,SOUTH MALAYAMBAKKAM To TAMBARAM WEST,3
bus_5557,5557,bus,66M,KUNDRATHUR DEPOT To SOUTH MALAYAMBAKKAM,3
bus_5558,5558,bus,66M,TAMBARAM WEST To KUNDRATHUR DEPOT,3
bus_5561,5561,bus,2ACT,BASIN BRIDGE DEPOT To K.KANNADASAN NAGAR,3
bus_5562,5562,bus,2ACT,K.KANNADASAN NAGAR To BASIN BRIDGE DEPOT,3
bus_5563,5563,bus,64KCT,MOOLAKADAI To KODUNGAIYUR PARVATHI NAGAR,3
bus_5564,5564,bus,64KCT,KODUNGAIYUR PARVATHI NAGAR To MOOLAKADAI,3
bus_5565,5565,bus,S90,TAMBARAM WEST To GUNDUMEDU ANNA NAGAR,3
bus_5566,5566,bus,S90,GUNDUMEDU ANNA NAGAR To TAMBARAM WEST,3
bus_5567,5567,bus,500PX,AIRPORT METRO To CHENGALPET,3
bus_5568,5568,bus,500PX,CHENGALPET To AIRPORT METRO,3
bus_5569,5569,bus,47ACT,I.C.F To THYAGARAYA NAGAR,3
bus_5570,5570,bus,47ACT,THYAGARAYA NAGAR To I.C.F,3
bus_5571,5571,bus,55X,NEHRU NAGAR To MANNIVAKKAM W.TANK,3
bus_5572,5572,bus,55X,MANNIVAKKAM W.TANK To NEHRU NAGAR,3
bus_5573,5573,bus,32B,TONDIARPET To VIVEKANANDA HOUSE,3
bus_5574,5574,bus,32B,VIVEKANANDA HOUSE To TONDIARPET,3
bus_5575,5575,bus,A51CT,TAMBARAM WEST To SAIDAPET,3
bus_5576,5576,bus,A51CT,SAIDAPET To TAMBARAM WEST,3
bus_5577,5577,bus,A51,NEHRU NAGAR To BROADWAY,3
bus_5578,5578,bus,A51,BROADWAY To NEHRU NAGAR,3
bus_5579,5579,bus,S18K,M.G.R.CENTRAL To INS ADYAR,3
bus_5580,5580,bus,S18K,INS ADYAR To M.G.R.CENTRAL,3
bus_5581,5581,bus,102P,PERUMBAKKAM TNUHDB To KANNAGI NAGAR TNUHDB,3
bus_5582,5582,bus,B19,KANNAGI NAGAR TNUHDB To SIRUSERI I.T PARK,3
bus_5583,5583,bus,B19,SIRUSERI I.T PARK To KANNAGI NAGAR TNUHDB,3
bus_5584,5584,bus,26G,BROADWAY To RAMAPURAM,3
bus_5585,5585,bus,26G,RAMAPURAM To BROADWAY,3
bus_5586,5586,bus,26GCT,RAMAPURAM To VADAPALANI,3
bus_5587,5587,bus,70CCT,RAMAPURAM To KCBT - KILAMBAKKAM,3
bus_5588,5588,bus,70CCT,KCBT - KILAMBAKKAM To RAMAPURAM,3
bus_5589,5589,bus,70CCT,RAMAPURAM To K.K.NAGAR,3
bus_5593,5593,bus,70CCT,K.K.NAGAR To RAMAPURAM,3
bus_5594,5594,bus,M1,THIRUVANMIYUR To MADIPAKKAM B.T,3
bus_5595,5595,bus,51C,VELACHERY B.T To PUDUPAKKAM RD.JN,3
bus_5596,5596,bus,51C,PUDUPAKKAM RD.JN To VELACHERY B.T,3
bus_5597,5597,bus,51CX,SAIDAPET To PUDUPAKKAM RD.JN,3
bus_5598,5598,bus,51CX,PUDUPAKKAM RD.JN To SAIDAPET,3
bus_5599,5599,bus,28CT,QUAID E-MILLATH GOVT COLLEGE To THIRUVOTRIYUR B.T,3
bus_5600,5600,bus,28X,QUAID E-MILLATH GOVT COLLEGE To ENNORE,3
bus_5601,5601,bus,28CT,THANGAL TOLLGATE To EGMORE NORTH R.S,3
bus_5602,5602,bus,46GCT,ANNA NAGAR EAST To M.G.R.KOYAMBEDU,3
bus_5603,5603,bus,46GCT,M.G.R.KOYAMBEDU To ANNA NAGAR EAST,3
bus_5609,5609,bus,159CT,THIRUVERKADU To ANNA NAGAR EAST,3
bus_5610,5610,bus,583,TAMBARAM SANATORIUM To PADAPPAI,3
bus_5611,5611,bus,583,PADAPPAI To TAMBARAM SANATORIUM,3
bus_5614,5614,bus,556,THANGAL TOLLGATE To PONNERI,3
bus_5615,5615,bus,36V,THANGAL TOLLGATE To REDHILLS,3
bus_5616,5616,bus,36V,REDHILLS To THANGAL TOLLGATE,3
bus_5617,5617,bus,38DCT,EGMORE NORTH R.S To TONDIARPET,3
bus_5618,5618,bus,109T,KOVALAM To THANGAL TOLLGATE,3
